label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
6,0.6534298062324524,0.9750908613204956,-1.0953996110174558e-07,0.6389586329460144,0.975572407245636,-0.025290176272392273,0.6414852738380432,0.967998743057251,-0.04179103672504425,0.6539223790168762,0.9811687469482422,-0.053972966969013214,0.6729640960693359,0.9914206862449646,-0.06660854071378708,0.6607273817062378,0.8885059356689453,-0.04372130706906319,0.6572433710098267,0.8374899625778198,-0.06128782778978348,0.6543354988098145,0.8072199821472168,-0.07368694245815277,0.6526224613189697,0.7801274061203003,-0.0818902999162674,0.6825032830238342,0.8974677920341492,-0.04062527418136597,0.6981142163276672,0.8271856307983398,-0.05655578151345253,0.7060255408287048,0.7890154719352722,-0.06542525440454483,0.7155923247337341,0.7520592212677002,-0.07185321301221848,0.6979623436927795,0.9251292943954468,-0.03818843141198158,0.7228338718414307,0.9039071798324585,-0.05815098062157631,0.7313873767852783,0.8927354216575623,-0.06627805531024933,0.7408803105354309,0.8732551336288452,-0.07070500403642654,0.7061637043952942,0.9630307555198669,-0.036508120596408844,0.7157449722290039,0.964962899684906,-0.05250430107116699,0.6991809606552124,0.9778810739517212,-0.05194314196705818,0.6846855878829956,0.9890471696853638,-0.05050840228796005
6,0.6490126252174377,0.77978515625,2.6048769541375805e-07,0.6240085363388062,0.7480429410934448,-0.01669461280107498,0.6115574836730957,0.698020339012146,-0.024180149659514427,0.6370922327041626,0.6774757504463196,-0.030058931559324265,0.6660559177398682,0.6691333055496216,-0.03652740642428398,0.6285767555236816,0.6030560731887817,-0.01663365215063095,0.6186951994895935,0.5344630479812622,-0.026697691529989243,0.6151096224784851,0.489335298538208,-0.03379576653242111,0.6124110817909241,0.4483013153076172,-0.03993401303887367,0.6561537981033325,0.5993992686271667,-0.019847549498081207,0.66476970911026,0.5178603529930115,-0.028638727962970734,0.6706128120422363,0.46694284677505493,-0.03636138513684273,0.6745895147323608,0.42310774326324463,-0.042191240936517715,0.6766570806503296,0.6206507086753845,-0.025419136509299278,0.6924800276756287,0.5721161961555481,-0.04050087556242943,0.698800265789032,0.5391090512275696,-0.05279786139726639,0.7042204737663269,0.5053452253341675,-0.06064348295331001,0.6914231181144714,0.6578776240348816,-0.031974148005247116,0.690148651599884,0.6327223181724548,-0.04628133028745651,0.6791568994522095,0.6546819806098938,-0.049374669790267944,0.670138955116272,0.6754917502403259,-0.051229607313871384
6,0.6687448024749756,0.7400622963905334,2.2161367496664752e-07,0.6421457529067993,0.7058819532394409,-0.021602587774395943,0.6339100003242493,0.6503764986991882,-0.030263682827353477,0.6684312224388123,0.6262538433074951,-0.03583511710166931,0.7019299864768982,0.6181549429893494,-0.04182973504066467,0.6467245817184448,0.5512067079544067,-0.019107146188616753,0.6343029141426086,0.4763163924217224,-0.029317868873476982,0.6281783580780029,0.42846304178237915,-0.03824813663959503,0.6234649419784546,0.3844921886920929,-0.046162743121385574,0.6761387586593628,0.5451439023017883,-0.020383723080158234,0.6791800856590271,0.46046996116638184,-0.027671635150909424,0.6820760369300842,0.406704843044281,-0.03690772503614426,0.6831786036491394,0.35871389508247375,-0.04508263245224953,0.6977961659431458,0.5659967660903931,-0.02451436035335064,0.7170088887214661,0.502570629119873,-0.03857255354523659,0.7278929948806763,0.4580022096633911,-0.05302644148468971,0.735019326210022,0.4135659337043762,-0.06403564661741257,0.7144758701324463,0.6055523753166199,-0.03009568154811859,0.7214189767837524,0.5703636407852173,-0.045440301299095154,0.7128563523292542,0.5936097502708435,-0.04958198219537735,0.7022492289543152,0.6176706552505493,-0.05293246731162071
6,0.6648377776145935,0.7264869809150696,2.469069499966281e-07,0.6371673345565796,0.6929306387901306,-0.018344121053814888,0.6242809295654297,0.6361676454544067,-0.026623966172337532,0.6547414064407349,0.6135368943214417,-0.0325954407453537,0.6859244108200073,0.6045613884925842,-0.03887336328625679,0.6418763399124146,0.5351308584213257,-0.018539179116487503,0.6289466023445129,0.46250012516975403,-0.029154332354664803,0.6225801110267639,0.4162740111351013,-0.03709553927183151,0.6170623302459717,0.37353092432022095,-0.04418230429291725,0.6703605055809021,0.5310981273651123,-0.021529734134674072,0.6770068407058716,0.44452255964279175,-0.03162475675344467,0.6831767559051514,0.3906164765357971,-0.03958680108189583,0.6871870160102844,0.3419545292854309,-0.04576246812939644,0.6915719509124756,0.5532447099685669,-0.027098992839455605,0.7108330726623535,0.4928745627403259,-0.0429440438747406,0.722359836101532,0.4493906795978546,-0.054957300424575806,0.7310985326766968,0.4056917428970337,-0.06316230446100235,0.7076588273048401,0.5950701832771301,-0.03389446809887886,0.7134950757026672,0.5613667368888855,-0.0487852543592453,0.7028372287750244,0.5849231481552124,-0.05111459270119667,0.6915082335472107,0.6095762252807617,-0.05276046320796013
6,0.6746273040771484,0.7352671027183533,2.3198822418635245e-07,0.6448782086372375,0.7023347020149231,-0.00988068338483572,0.6239867806434631,0.6473963856697083,-0.015820899978280067,0.6324281692504883,0.6168547868728638,-0.02174253948032856,0.6580989956855774,0.6090649366378784,-0.028685828670859337,0.6484892964363098,0.5401970744132996,-0.011270873248577118,0.6348491311073303,0.4682725667953491,-0.020747998729348183,0.6288518905639648,0.4227609634399414,-0.027452096343040466,0.6233330965042114,0.38130271434783936,-0.03354254364967346,0.6711527705192566,0.5442935228347778,-0.018873140215873718,0.6760905981063843,0.4561295211315155,-0.029015950858592987,0.6792598962783813,0.4005723297595978,-0.037384260445833206,0.6812068223953247,0.3529876470565796,-0.043362174183130264,0.688115119934082,0.5685238242149353,-0.028436100110411644,0.6933708190917969,0.5038397908210754,-0.0458001010119915,0.6917830109596252,0.4551296830177307,-0.0607723705470562,0.6914033889770508,0.41258561611175537,-0.0701843649148941,0.6989116072654724,0.6071215867996216,-0.03818412870168686,0.6860556602478027,0.5681270360946655,-0.05544912815093994,0.6704792380332947,0.587723433971405,-0.06063343957066536,0.6592947840690613,0.6122137904167175,-0.06366133689880371
6,0.6961261630058289,0.7530738115310669,2.8036288313160185e-07,0.6707714796066284,0.7205513715744019,-0.021889202296733856,0.6619673371315002,0.6697906255722046,-0.03290855884552002,0.6955468058586121,0.6486757397651672,-0.04147840291261673,0.7292199730873108,0.641703188419342,-0.05012558028101921,0.6767597794532776,0.5642135739326477,-0.022123824805021286,0.6712334752082825,0.488455206155777,-0.033988889306783676,0.6698415875434875,0.4412744343280792,-0.04368700459599495,0.6686127185821533,0.39825040102005005,-0.051851872354745865,0.7053293585777283,0.5586115121841431,-0.02366374433040619,0.7098181843757629,0.4700411558151245,-0.031873635947704315,0.7145542502403259,0.4145236015319824,-0.041053060442209244,0.7163298726081848,0.36676114797592163,-0.04887858033180237,0.7264253497123718,0.5821194052696228,-0.02775953710079193,0.7449120879173279,0.5180299878120422,-0.04091889411211014,0.7567768096923828,0.4746055006980896,-0.053210269659757614,0.7631028890609741,0.4334149956703186,-0.062442854046821594,0.7433758974075317,0.6237009167671204,-0.033555906265974045,0.7569930553436279,0.58843994140625,-0.04695902764797211,0.7510784268379211,0.6007534861564636,-0.04986995831131935,0.740275502204895,0.6168291568756104,-0.05212698131799698
6,0.690793514251709,0.752665638923645,2.6398188879284135e-07,0.6664319634437561,0.721056342124939,-0.02201060764491558,0.6576681137084961,0.6684468984603882,-0.031913384795188904,0.6919892430305481,0.6524788737297058,-0.038965243846178055,0.7251759767532349,0.648476243019104,-0.046176452189683914,0.6749712824821472,0.565932035446167,-0.02140217460691929,0.6699386835098267,0.48951226472854614,-0.032335489988327026,0.6690424680709839,0.44222813844680786,-0.04122880846261978,0.6687991619110107,0.3991280794143677,-0.04886295273900032,0.7040261626243591,0.5631164312362671,-0.02255336008965969,0.710734486579895,0.47474730014801025,-0.031580086797475815,0.7170827388763428,0.42024779319763184,-0.040446627885103226,0.7211045622825623,0.37173423171043396,-0.047630127519369125,0.7248916029930115,0.5862405896186829,-0.026403602212667465,0.7469081878662109,0.523912787437439,-0.04114435240626335,0.7596472501754761,0.4849701523780823,-0.053858667612075806,0.7677561044692993,0.44549500942230225,-0.06290191411972046,0.7408524751663208,0.6283846497535706,-0.03181297332048416,0.7539750337600708,0.5944483280181885,-0.0463501401245594,0.7465905547142029,0.6154044270515442,-0.04911595582962036,0.7357838153839111,0.6380712389945984,-0.05112355574965477
6,0.6737812757492065,0.7375057935714722,1.909481568418414e-07,0.6458480358123779,0.6994510293006897,-0.016953391954302788,0.6397148370742798,0.6372892260551453,-0.025097772479057312,0.6700257658958435,0.6053410172462463,-0.03327372670173645,0.6984485387802124,0.5947667360305786,-0.04144440218806267,0.6619271039962769,0.5461694598197937,-0.01116512343287468,0.6568850874900818,0.479690283536911,-0.02151375263929367,0.6545411348342896,0.4362823963165283,-0.03098348155617714,0.6526429653167725,0.4006321132183075,-0.03914951533079147,0.6881641745567322,0.5496861338615417,-0.013036963529884815,0.7030975222587585,0.4777699112892151,-0.024605736136436462,0.7039682865142822,0.4387560486793518,-0.03525003418326378,0.7018522024154663,0.4116095304489136,-0.043383121490478516,0.7077411413192749,0.5726694464683533,-0.017409441992640495,0.7260129451751709,0.5047615170478821,-0.03669251501560211,0.712125837802887,0.5204983949661255,-0.04768792912364006,0.6987004280090332,0.5457054376602173,-0.05235353112220764,0.7224889993667603,0.6096667051315308,-0.02278805710375309,0.7304039597511292,0.5631610751152039,-0.04123929888010025,0.7146409153938293,0.577300488948822,-0.04806244373321533,0.6991025805473328,0.6027171611785889,-0.05109221488237381
6,0.6800852417945862,0.7398611307144165,1.999044911826786e-07,0.6545619964599609,0.7048499584197998,-0.02075469307601452,0.6469922065734863,0.6475743055343628,-0.028210187330842018,0.68100905418396,0.6223604083061218,-0.03236718475818634,0.7141531109809875,0.6122583150863647,-0.03664810210466385,0.6630383133888245,0.5481823682785034,-0.01780696213245392,0.6530352234840393,0.47095388174057007,-0.026980197057127953,0.6481989622116089,0.42267686128616333,-0.03434423357248306,0.6439851522445679,0.37842071056365967,-0.04118148982524872,0.6914592385292053,0.5457980632781982,-0.01979643478989601,0.6959057450294495,0.4560202360153198,-0.028040453791618347,0.6997749209403992,0.40075498819351196,-0.03651443496346474,0.7015581727027893,0.3521491289138794,-0.0433388315141201,0.7125328183174133,0.568648636341095,-0.024577569216489792,0.7307112216949463,0.5058925151824951,-0.041018079966306686,0.7416903972625732,0.45953065156936646,-0.05514632537961006,0.7503455877304077,0.41311413049697876,-0.06481607258319855,0.7280105352401733,0.6108908653259277,-0.030522681772708893,0.7289611101150513,0.5722025632858276,-0.04757072404026985,0.7174456715583801,0.6009503602981567,-0.05056493356823921,0.7069979906082153,0.6312100291252136,-0.05240952596068382
6,0.7109020352363586,0.7420164346694946,1.557872764124113e-07,0.6881251931190491,0.7067333459854126,-0.022732218727469444,0.6858578324317932,0.6454720497131348,-0.028428759425878525,0.7229581475257874,0.6177477240562439,-0.030470671132206917,0.7563878893852234,0.6086509823799133,-0.03243076801300049,0.6924313902854919,0.5489392876625061,-0.01370603684335947,0.6815020442008972,0.4727652668952942,-0.021908655762672424,0.675849974155426,0.4268035888671875,-0.029515746980905533,0.6714426875114441,0.38497787714004517,-0.03601398319005966,0.7198516130447388,0.5436695218086243,-0.01364079862833023,0.718256950378418,0.4547971487045288,-0.019530005753040314,0.7185981869697571,0.4006907343864441,-0.027522342279553413,0.7180197238922119,0.3541272282600403,-0.03367212414741516,0.7413753867149353,0.561958909034729,-0.01689198426902294,0.7572580575942993,0.4939022958278656,-0.03108254447579384,0.7644181251525879,0.44907307624816895,-0.04557393491268158,0.7692159414291382,0.40271615982055664,-0.05546901002526283,0.7596594095230103,0.6009582281112671,-0.02179003693163395,0.7653928399085999,0.5669037699699402,-0.03776964172720909,0.7564899325370789,0.5999064445495605,-0.04103943333029747,0.7472091913223267,0.6344144940376282,-0.04270496591925621
