label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
V,0.29541507363319397,0.853907585144043,3.742314618193632e-07,0.31847426295280457,0.8432064056396484,-0.02024790458381176,0.33012762665748596,0.8088593482971191,-0.031706053763628006,0.30097144842147827,0.7876723408699036,-0.04162171110510826,0.27233773469924927,0.7809215784072876,-0.05196218937635422,0.32396313548088074,0.7373073101043701,-0.020929990336298943,0.33127278089523315,0.6872686147689819,-0.03715358301997185,0.3375052809715271,0.6488760709762573,-0.04868770390748978,0.3421313464641571,0.6227908134460449,-0.056457195430994034,0.29751327633857727,0.7284266352653503,-0.021128349006175995,0.293477326631546,0.6723253130912781,-0.03811349719762802,0.2896384000778198,0.6410858631134033,-0.04900108650326729,0.28733518719673157,0.6206751465797424,-0.05491199344396591,0.2757168412208557,0.7408540844917297,-0.023637183010578156,0.2674175202846527,0.7054510116577148,-0.04432249814271927,0.2714950740337372,0.7265465259552002,-0.04969456046819687,0.277816504240036,0.7461847066879272,-0.04892655089497566,0.25698578357696533,0.7675219178199768,-0.02750677987933159,0.25120794773101807,0.7536033987998962,-0.04407952353358269,0.2542254328727722,0.7609566450119019,-0.04666892811655998,0.258894681930542,0.7670131921768188,-0.045798368752002716
V,0.3027099668979645,0.8300024271011353,4.5453899133462983e-07,0.3302461504936218,0.8019532561302185,-0.020510736852884293,0.3411010205745697,0.7534199953079224,-0.030377335846424103,0.3106271028518677,0.7272900342941284,-0.03956755995750427,0.28395357728004456,0.7080647945404053,-0.047668978571891785,0.33650463819503784,0.6592398285865784,-0.01431734673678875,0.35249173641204834,0.590678334236145,-0.029796283692121506,0.36207839846611023,0.5446143746376038,-0.03944913297891617,0.36893606185913086,0.5076936483383179,-0.044457416981458664,0.3100191652774811,0.6572127938270569,-0.015444405376911163,0.30567869544029236,0.5707936882972717,-0.032149989157915115,0.3041249215602875,0.5170175433158875,-0.04277236759662628,0.30282139778137207,0.47413426637649536,-0.046940337866544724,0.28832000494003296,0.6767600774765015,-0.01915176771581173,0.2818690240383148,0.6563920378684998,-0.04591301083564758,0.29071250557899475,0.700828492641449,-0.05226225405931473,0.2963683009147644,0.7323651909828186,-0.04768921807408333,0.26950809359550476,0.70671546459198,-0.023989738896489143,0.2668110728263855,0.6875881552696228,-0.04451271519064903,0.27650687098503113,0.7224034070968628,-0.04394299164414406,0.2836311161518097,0.7503723502159119,-0.037559255957603455
V,0.29942724108695984,0.8305541276931763,4.4490829509413743e-07,0.3267495632171631,0.802962064743042,-0.019366474822163582,0.33687958121299744,0.7537526488304138,-0.028899557888507843,0.3073001503944397,0.724933385848999,-0.03802450746297836,0.28113511204719543,0.706425130367279,-0.04626551270484924,0.33440524339675903,0.6618382930755615,-0.012943016365170479,0.3489508032798767,0.5962252616882324,-0.028117861598730087,0.35737210512161255,0.5513588786125183,-0.03789925202727318,0.36315563321113586,0.514302670955658,-0.0431998185813427,0.3086562156677246,0.6570969223976135,-0.014497535303235054,0.3095792233943939,0.575908899307251,-0.031180961057543755,0.30993127822875977,0.5234748125076294,-0.04156194254755974,0.3095887303352356,0.4796229898929596,-0.04550585895776749,0.28660115599632263,0.673663854598999,-0.018547698855400085,0.27847692370414734,0.6479160785675049,-0.04498256742954254,0.2863609194755554,0.69532310962677,-0.05039085075259209,0.291949599981308,0.7301472425460815,-0.045262258499860764,0.26666536927223206,0.7029378414154053,-0.02370644547045231,0.2623409032821655,0.6806771755218506,-0.043816495686769485,0.2717449367046356,0.7159779667854309,-0.042682986706495285,0.27930086851119995,0.7450077533721924,-0.035968754440546036
V,0.3046601116657257,0.8381600379943848,4.4711154600918235e-07,0.3357332646846771,0.8176392316818237,-0.023253902792930603,0.3491424322128296,0.7694536447525024,-0.03348740562796593,0.3185420036315918,0.7453835010528564,-0.04244248569011688,0.2904929220676422,0.7272906303405762,-0.050525564700365067,0.34414196014404297,0.671695351600647,-0.014838265255093575,0.3590964078903198,0.6075740456581116,-0.029709316790103912,0.3679255247116089,0.5653248429298401,-0.03956732898950577,0.3747777044773102,0.5288307666778564,-0.04606039822101593,0.31829214096069336,0.66228848695755,-0.014341731555759907,0.322264701128006,0.5902276039123535,-0.031080029904842377,0.32456696033477783,0.5462061762809753,-0.04212961345911026,0.3255174458026886,0.5075803399085999,-0.04762431979179382,0.29548874497413635,0.6751355528831482,-0.01705421321094036,0.2879260778427124,0.6342512369155884,-0.04387833923101425,0.29069188237190247,0.6791312098503113,-0.051461607217788696,0.2931238114833832,0.7122513651847839,-0.04912742227315903,0.2748734652996063,0.7025642395019531,-0.021195482462644577,0.2695656716823578,0.6832706928253174,-0.04394277185201645,0.2757861316204071,0.7134655714035034,-0.04779316112399101,0.2806646227836609,0.7361825704574585,-0.04557184875011444
V,0.3063533306121826,0.8489365577697754,4.6940937181716436e-07,0.33608150482177734,0.8293295502662659,-0.023384656757116318,0.34958624839782715,0.7829189896583557,-0.03510593995451927,0.3208942413330078,0.757535457611084,-0.045699555426836014,0.29365068674087524,0.7378426194190979,-0.055316101759672165,0.34434396028518677,0.6834721565246582,-0.018628356978297234,0.35891690850257874,0.6190712451934814,-0.03640078008174896,0.36809098720550537,0.575273871421814,-0.047830723226070404,0.375954806804657,0.5391560196876526,-0.054098617285490036,0.3180268406867981,0.6769344210624695,-0.01927262730896473,0.31717148423194885,0.5956494212150574,-0.03823133558034897,0.31860479712486267,0.5424646139144897,-0.04947260022163391,0.32026049494743347,0.49770432710647583,-0.0542558953166008,0.2945493161678314,0.6923103928565979,-0.022917725145816803,0.2894729971885681,0.6642403602600098,-0.05161437764763832,0.2962028682231903,0.7138634324073792,-0.0569552518427372,0.3001456558704376,0.7496784329414368,-0.051747336983680725,0.27249133586883545,0.7202768325805664,-0.02800217643380165,0.27059027552604675,0.6963235139846802,-0.04938921704888344,0.27860209345817566,0.7321855425834656,-0.04839269444346428,0.2829449474811554,0.7599226236343384,-0.04205751419067383
V,0.30699700117111206,0.8570579290390015,4.772817305820354e-07,0.33521556854248047,0.8331142663955688,-0.02189132571220398,0.3481511175632477,0.7879577279090881,-0.03316083177924156,0.3182518482208252,0.767296552658081,-0.04343302920460701,0.29006728529930115,0.7535610198974609,-0.052418507635593414,0.3411591649055481,0.6889265179634094,-0.01683768816292286,0.36085009574890137,0.6246228218078613,-0.03388645872473717,0.37267324328422546,0.5811944007873535,-0.04454454034566879,0.3817841410636902,0.5473365783691406,-0.05001908913254738,0.312831312417984,0.6850541234016418,-0.017610421404242516,0.30505311489105225,0.6008195877075195,-0.036224231123924255,0.30225518345832825,0.5487990379333496,-0.0473637618124485,0.3005249500274658,0.5052242875099182,-0.0515105202794075,0.2899576425552368,0.7037968039512634,-0.021053532138466835,0.28869208693504333,0.6905936598777771,-0.04833664745092392,0.2992866635322571,0.7369071245193481,-0.05380256474018097,0.3049415946006775,0.7660971283912659,-0.04844173043966293,0.2707099914550781,0.7329503893852234,-0.025784162804484367,0.27150940895080566,0.7207375168800354,-0.044344712048769,0.28159022331237793,0.7538285255432129,-0.04234575852751732,0.2877039313316345,0.7762370109558105,-0.03530515357851982
V,0.3358575999736786,0.9406864047050476,6.426409413506917e-07,0.3623696565628052,0.9325893521308899,-0.024285459890961647,0.379761278629303,0.9019216299057007,-0.04237630218267441,0.35949891805648804,0.8903142213821411,-0.05991891399025917,0.3318817913532257,0.8922476768493652,-0.07832655310630798,0.37055036425590515,0.7938428521156311,-0.03324868530035019,0.38686656951904297,0.7173486948013306,-0.0557379350066185,0.39802518486976624,0.6693084836006165,-0.07003272324800491,0.4064823389053345,0.6271936893463135,-0.07804082334041595,0.34111297130584717,0.7883481383323669,-0.035888850688934326,0.34040015935897827,0.6926516890525818,-0.059239499270915985,0.34489771723747253,0.6367319226264954,-0.07255874574184418,0.34742069244384766,0.5842134356498718,-0.07824532687664032,0.31500008702278137,0.8059906959533691,-0.04004169628024101,0.3099224269390106,0.7657175660133362,-0.07042954117059708,0.3201819658279419,0.8259879946708679,-0.0719892606139183,0.3258424401283264,0.8655876517295837,-0.06359304487705231,0.2904684245586395,0.8389165997505188,-0.04539811983704567,0.28712260723114014,0.8082988858222961,-0.06601036339998245,0.29822778701782227,0.8463214635848999,-0.05931390821933746,0.3044027090072632,0.8742605447769165,-0.048454418778419495
V,0.3559911549091339,0.8713939189910889,5.332935870683286e-07,0.39085671305656433,0.8412945866584778,-0.022227786481380463,0.40881943702697754,0.7884448170661926,-0.03440683335065842,0.37848779559135437,0.7700434327125549,-0.04640903323888779,0.3462566137313843,0.7618681192398071,-0.057820726186037064,0.3925457000732422,0.680687665939331,-0.017507486045360565,0.4105892777442932,0.6062014102935791,-0.035227783024311066,0.4197768568992615,0.5566474199295044,-0.046428974717855453,0.4261102080345154,0.5145620703697205,-0.05270182713866234,0.3624368906021118,0.6774572134017944,-0.019566072151064873,0.35959431529045105,0.5851332545280457,-0.039713066071271896,0.3593178689479828,0.5259244441986084,-0.052158355712890625,0.35853686928749084,0.4727783501148224,-0.057601891458034515,0.33701950311660767,0.6974809169769287,-0.024158643558621407,0.33466047048568726,0.6612474918365479,-0.05453996732831001,0.3450077176094055,0.7195630073547363,-0.05976177379488945,0.3503560423851013,0.7591115236282349,-0.0536939837038517,0.31386449933052063,0.7320420145988464,-0.029931209981441498,0.3143481910228729,0.7077774405479431,-0.05229640007019043,0.3267708122730255,0.7478348016738892,-0.05024213716387749,0.3343479037284851,0.7774477005004883,-0.042608052492141724
V,0.3545224666595459,0.8636034727096558,4.6455372171294584e-07,0.38972407579421997,0.8340093493461609,-0.0185241736471653,0.41265878081321716,0.7807683944702148,-0.028168560937047005,0.3939700424671173,0.7593282461166382,-0.038290951400995255,0.3657267391681671,0.7602370977401733,-0.047594498842954636,0.38842275738716125,0.6771560907363892,-0.012149027548730373,0.4017174243927002,0.6009616851806641,-0.027572043240070343,0.40920230746269226,0.5518748760223389,-0.03748047724366188,0.4140034317970276,0.5092324614524841,-0.0434688962996006,0.3617360293865204,0.6803196668624878,-0.016649547964334488,0.3552570044994354,0.5882483124732971,-0.035193707793951035,0.35398149490356445,0.5320273041725159,-0.04743977263569832,0.3509492874145508,0.4801759123802185,-0.0530962273478508,0.339016318321228,0.7050401568412781,-0.023464567959308624,0.3466282784938812,0.6679626107215881,-0.05315174534916878,0.3611050844192505,0.7228929996490479,-0.058670368045568466,0.36548787355422974,0.7565138339996338,-0.053034815937280655,0.3186226487159729,0.743495762348175,-0.03131365031003952,0.32964572310447693,0.7204312682151794,-0.05332861840724945,0.34493759274482727,0.7555751204490662,-0.05228078365325928,0.3504941761493683,0.7806077599525452,-0.04580564424395561
V,0.3539091944694519,0.8599191904067993,4.5028704676042253e-07,0.3874163329601288,0.8283498883247375,-0.016522763296961784,0.4101031720638275,0.7760051488876343,-0.026290705427527428,0.4041842520236969,0.7493503093719482,-0.03714828938245773,0.38111692667007446,0.7489721775054932,-0.04694626107811928,0.3863930106163025,0.6701556444168091,-0.01198896486312151,0.4000391662120819,0.5953397154808044,-0.026564178988337517,0.4066247344017029,0.5480967164039612,-0.03583260625600815,0.4110221266746521,0.5075939893722534,-0.0414789654314518,0.3606383502483368,0.6756150722503662,-0.018089534714818,0.3583529591560364,0.5869717001914978,-0.03676005080342293,0.3580658435821533,0.5306031107902527,-0.04842846095561981,0.35584357380867004,0.4822772443294525,-0.05357446148991585,0.3380536139011383,0.7001970410346985,-0.026347288861870766,0.3553858697414398,0.6611592769622803,-0.056466128677129745,0.37066328525543213,0.7171531915664673,-0.061306919902563095,0.3750886023044586,0.7538380026817322,-0.055015455931425095,0.319974422454834,0.7378876805305481,-0.03564256429672241,0.3401827812194824,0.7139438986778259,-0.05814329907298088,0.3570256531238556,0.749853789806366,-0.05762191861867905,0.36319488286972046,0.7777938842773438,-0.05133048817515373
