label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Y,0.18444202840328217,0.7585603594779968,-2.528650213662331e-07,0.22409942746162415,0.7259835004806519,-0.016382258385419846,0.2481543868780136,0.6690896153450012,-0.025135107338428497,0.25897666811943054,0.610942006111145,-0.031237110495567322,0.2679964601993561,0.5648381114006042,-0.03543291985988617,0.2173970341682434,0.5772867798805237,-0.02589462324976921,0.2176671177148819,0.6011642813682556,-0.0379127599298954,0.21699543297290802,0.6523240208625793,-0.04280459135770798,0.214982271194458,0.685157835483551,-0.0442972294986248,0.18956193327903748,0.5767300128936768,-0.024079808965325356,0.19117268919944763,0.6180368661880493,-0.03438689559698105,0.1960965245962143,0.666345477104187,-0.03664699196815491,0.19655275344848633,0.6976376175880432,-0.03861478716135025,0.16460655629634857,0.5931442379951477,-0.023742904886603355,0.16619423031806946,0.6128534078598022,-0.03873736783862114,0.17390961945056915,0.6542350053787231,-0.04063620790839195,0.17676913738250732,0.6866289973258972,-0.040760938078165054,0.14481090009212494,0.6205843687057495,-0.02406817302107811,0.13017168641090393,0.5924147367477417,-0.03903455659747124,0.11943172663450241,0.5734650492668152,-0.043963901698589325,0.10981040447950363,0.5519322156906128,-0.04591551795601845
Y,0.264005184173584,0.5697032809257507,-3.0506762982440705e-07,0.3050565719604492,0.5472074151039124,-0.01334710605442524,0.33981966972351074,0.49078673124313354,-0.018155835568904877,0.3622361719608307,0.43816637992858887,-0.02368958853185177,0.37652885913848877,0.3952198326587677,-0.026994138956069946,0.31113696098327637,0.42425552010536194,-0.00970520917326212,0.3192533254623413,0.38753655552864075,-0.026296745985746384,0.310055673122406,0.42976289987564087,-0.03375766798853874,0.3025786876678467,0.46909892559051514,-0.03420324996113777,0.28605538606643677,0.41499724984169006,-0.009064598008990288,0.2932979166507721,0.3878992199897766,-0.030773894861340523,0.2867935299873352,0.4434252083301544,-0.03752100467681885,0.2819102108478546,0.48810482025146484,-0.036531880497932434,0.26113981008529663,0.41075971722602844,-0.011010406538844109,0.26442819833755493,0.37308865785598755,-0.03126939758658409,0.2639525830745697,0.42750948667526245,-0.03170159086585045,0.263860285282135,0.473289430141449,-0.025469070300459862,0.2370312362909317,0.41175195574760437,-0.01397972647100687,0.23185467720031738,0.3485463857650757,-0.0245660450309515,0.22721585631370544,0.3089427351951599,-0.026223761960864067,0.224016010761261,0.2705642580986023,-0.024519186466932297
Y,0.2439976930618286,0.5789867639541626,-3.1092750418793e-07,0.28525108098983765,0.5614144206047058,-0.012006927281618118,0.32251566648483276,0.513568639755249,-0.0165620818734169,0.3473009765148163,0.4687596261501312,-0.022193990647792816,0.36375048756599426,0.4331333637237549,-0.025446124374866486,0.2987663447856903,0.441241592168808,-0.007546988781541586,0.3102244436740875,0.4073871970176697,-0.02409457229077816,0.29752790927886963,0.44960325956344604,-0.03175311163067818,0.2874061167240143,0.48699265718460083,-0.03239124268293381,0.2747327387332916,0.427169531583786,-0.007527805864810944,0.28474703431129456,0.40135830640792847,-0.029718978330492973,0.2733539342880249,0.4563996195793152,-0.036506813019514084,0.26487329602241516,0.49995920062065125,-0.03521183133125305,0.24993480741977692,0.4177217483520508,-0.010035349056124687,0.25714829564094543,0.37879231572151184,-0.03016592375934124,0.25247010588645935,0.43438848853111267,-0.029979780316352844,0.24882230162620544,0.4806254208087921,-0.02319176122546196,0.22559857368469238,0.4139775037765503,-0.013546310365200043,0.22372804582118988,0.35107919573783875,-0.02352023497223854,0.22261777520179749,0.31191617250442505,-0.0245885718613863,0.22350865602493286,0.2736649513244629,-0.02242014743387699
Y,0.2406569868326187,0.5804664492607117,-3.094769454037305e-07,0.27954283356666565,0.5533374547958374,-0.010318788699805737,0.31027752161026,0.4940389096736908,-0.01300731860101223,0.3279317021369934,0.44219687581062317,-0.016832638531923294,0.34143203496932983,0.4027705788612366,-0.0182967372238636,0.2834964692592621,0.4306847155094147,-0.0023453044705092907,0.29628682136535645,0.39751312136650085,-0.01721334084868431,0.28853610157966614,0.44316208362579346,-0.02396538108587265,0.28067728877067566,0.4823331832885742,-0.02387353777885437,0.2617896795272827,0.4237653911113739,-0.0024931696243584156,0.2739572823047638,0.40043216943740845,-0.022832298651337624,0.2682643234729767,0.45779043436050415,-0.029368236660957336,0.26237162947654724,0.5013805627822876,-0.0277399942278862,0.23853322863578796,0.4207596480846405,-0.005281833466142416,0.24758897721767426,0.3877115845680237,-0.024023327976465225,0.24806545674800873,0.44359102845191956,-0.0241874810308218,0.24630726873874664,0.4882845878601074,-0.01760101318359375,0.21445229649543762,0.4226170778274536,-0.008881418965756893,0.20765420794487,0.3614426553249359,-0.017528904601931572,0.2060815393924713,0.3226087987422943,-0.01843860186636448,0.2066565454006195,0.2841532230377197,-0.016246426850557327
Y,0.24280712008476257,0.5743716359138489,-3.088042603849317e-07,0.28004202246665955,0.5436011552810669,-0.008967634290456772,0.3068743348121643,0.47893983125686646,-0.010077876038849354,0.3194277584552765,0.42695122957229614,-0.012489384971559048,0.3302781581878662,0.3880327045917511,-0.01245883759111166,0.27991563081741333,0.42097848653793335,-0.000516108178999275,0.2932133972644806,0.38893020153045654,-0.013846594840288162,0.28807777166366577,0.4395867884159088,-0.01795242726802826,0.28224506974220276,0.48050564527511597,-0.015925858169794083,0.25929373502731323,0.4169932007789612,-0.0010631739860400558,0.27267420291900635,0.39465615153312683,-0.02101699449121952,0.26822429895401,0.4568624496459961,-0.02606665901839733,0.2628757059574127,0.5007436871528625,-0.022858479991555214,0.23688602447509766,0.41747504472732544,-0.00425395043566823,0.2484719157218933,0.387451171875,-0.023356275632977486,0.25042030215263367,0.44684267044067383,-0.023020857945084572,0.24875508248806,0.49193471670150757,-0.01552741788327694,0.21322748064994812,0.42228537797927856,-0.007978239096701145,0.2063296139240265,0.3625982701778412,-0.016766376793384552,0.20526713132858276,0.3255614638328552,-0.01748582348227501,0.20628376305103302,0.2884387969970703,-0.014869247563183308
Y,0.24385158717632294,0.5666258931159973,-3.091997768933652e-07,0.2764047384262085,0.531300961971283,-0.007010270841419697,0.29640278220176697,0.4644145369529724,-0.007804814260452986,0.3058834969997406,0.4135836362838745,-0.010104629211127758,0.31408753991127014,0.37453433871269226,-0.009983206167817116,0.27150726318359375,0.41125398874282837,-0.0008772392175160348,0.2834986448287964,0.38158512115478516,-0.014009918086230755,0.2818164527416229,0.43407341837882996,-0.017563149333000183,0.27794167399406433,0.47419416904449463,-0.0151225496083498,0.2520903944969177,0.41059041023254395,-0.002352982759475708,0.26539722084999084,0.3895072937011719,-0.021480673924088478,0.265113890171051,0.4524299204349518,-0.024958256632089615,0.2615252733230591,0.4952862858772278,-0.020763779059052467,0.2306741625070572,0.4147682785987854,-0.006353038363158703,0.2430444061756134,0.3868095874786377,-0.025289097800850868,0.24915611743927002,0.44475945830345154,-0.02469000779092312,0.24980491399765015,0.488297700881958,-0.016956215724349022,0.20837514102458954,0.4229104518890381,-0.010641190223395824,0.20091472566127777,0.36406409740448,-0.019748488441109657,0.19979432225227356,0.3278121054172516,-0.0207231342792511,0.2008194774389267,0.2925833463668823,-0.018185827881097794
Y,0.24180886149406433,0.5637327432632446,-2.9620690611409373e-07,0.27461400628089905,0.5288397073745728,-0.00698102917522192,0.2930562198162079,0.46111226081848145,-0.00750385969877243,0.3012089729309082,0.4091390371322632,-0.009448912926018238,0.3088681697845459,0.3705764412879944,-0.009046669118106365,0.2678295969963074,0.4074475169181824,-0.0012119307648390532,0.27819308638572693,0.375282347202301,-0.013941970653831959,0.27822569012641907,0.4245092272758484,-0.017071815207600594,0.27557310461997986,0.46518969535827637,-0.014513843692839146,0.24796529114246368,0.40776097774505615,-0.002580836182460189,0.2601381242275238,0.3867720663547516,-0.021433908492326736,0.2611600160598755,0.44868141412734985,-0.024867355823516846,0.25822874903678894,0.4912112355232239,-0.02076820097863674,0.22667916119098663,0.4138827919960022,-0.0063847643323242664,0.23829428851604462,0.3864731788635254,-0.025191783905029297,0.24476194381713867,0.44391801953315735,-0.024314193055033684,0.24562422931194305,0.48687222599983215,-0.016573304310441017,0.20450180768966675,0.424550324678421,-0.010502624325454235,0.19651009142398834,0.3671380281448364,-0.02022213116288185,0.1953102946281433,0.33090853691101074,-0.021432729437947273,0.19631734490394592,0.2946476340293884,-0.01902785524725914
Y,0.23226894438266754,0.5796488523483276,-3.0620435609307606e-07,0.2708631157875061,0.5553948283195496,-0.012746762484312057,0.3023912310600281,0.501876950263977,-0.017608799040317535,0.3221462368965149,0.4510717988014221,-0.023006929084658623,0.3362686038017273,0.41440704464912415,-0.025847218930721283,0.2753000855445862,0.4346362352371216,-0.010293017141520977,0.2836701571941376,0.3977054953575134,-0.025967074558138847,0.27472513914108276,0.44203686714172363,-0.03175909444689751,0.26800549030303955,0.48010358214378357,-0.03137408196926117,0.25080788135528564,0.4265693426132202,-0.00997509527951479,0.25877946615219116,0.39764294028282166,-0.03137476369738579,0.25269612669944763,0.45345914363861084,-0.0367312990128994,0.24784600734710693,0.4954344928264618,-0.03471818566322327,0.22625550627708435,0.42378756403923035,-0.012087874114513397,0.23046880960464478,0.38567784428596497,-0.03212196007370949,0.2319687306880951,0.4397471845149994,-0.0316564179956913,0.2326117604970932,0.4830044209957123,-0.02497219108045101,0.20257943868637085,0.42613428831100464,-0.015150596387684345,0.19570958614349365,0.36498117446899414,-0.025498267263174057,0.19202493131160736,0.32797518372535706,-0.026834823191165924,0.19012212753295898,0.29094165563583374,-0.02503756806254387
Y,0.20909179747104645,0.5701338648796082,-3.059521702653001e-07,0.24847857654094696,0.5596217513084412,-0.015780335292220116,0.285533607006073,0.5179453492164612,-0.022359613329172134,0.31222569942474365,0.47606366872787476,-0.02914944477379322,0.33270642161369324,0.44627565145492554,-0.03318838030099869,0.26485905051231384,0.4384975731372833,-0.012440786696970463,0.2669832706451416,0.4043307602405548,-0.030490737408399582,0.2534816563129425,0.4468894302845001,-0.03784022107720375,0.24456886947155,0.4834338128566742,-0.03797387704253197,0.24034187197685242,0.4236655831336975,-0.010897117666900158,0.2405083030462265,0.39806896448135376,-0.03464727848768234,0.23102392256259918,0.45463845133781433,-0.040580905973911285,0.22562508285045624,0.4953838288784027,-0.038334719836711884,0.21676105260849,0.4161372482776642,-0.012219257652759552,0.2154664248228073,0.3817124366760254,-0.0343305803835392,0.21215088665485382,0.43483293056488037,-0.03431154042482376,0.2110479474067688,0.47685518860816956,-0.027013175189495087,0.19405917823314667,0.4127586781978607,-0.014774005860090256,0.19452737271785736,0.35274747014045715,-0.026524892076849937,0.19282686710357666,0.3141142725944519,-0.028597913682460785,0.19200189411640167,0.27646350860595703,-0.02658587321639061
Y,0.18541884422302246,0.567257285118103,-2.941709738024656e-07,0.221618190407753,0.5566032528877258,-0.021586252376437187,0.2584652602672577,0.5135732293128967,-0.03038952499628067,0.284209668636322,0.46718594431877136,-0.03769668936729431,0.30630192160606384,0.43592357635498047,-0.0415101982653141,0.2426503449678421,0.43122348189353943,-0.01953067071735859,0.2306874394416809,0.39408689737319946,-0.03852048143744469,0.21750697493553162,0.4415031969547272,-0.04520576074719429,0.21413376927375793,0.47852951288223267,-0.04478522762656212,0.21723218262195587,0.41673848032951355,-0.014479256235063076,0.2061883807182312,0.3928670883178711,-0.03951120004057884,0.19778630137443542,0.4510665833950043,-0.04478655755519867,0.1970571130514145,0.48956236243247986,-0.04194899648427963,0.1942029446363449,0.4111858904361725,-0.012520616874098778,0.18513686954975128,0.37658947706222534,-0.035752054303884506,0.18071196973323822,0.4281977415084839,-0.03559188172221184,0.18213126063346863,0.4692556858062744,-0.027972539886832237,0.17300429940223694,0.41094833612442017,-0.01221499778330326,0.17138652503490448,0.35383743047714233,-0.02490895614027977,0.16694876551628113,0.31669190526008606,-0.027791474014520645,0.1644151359796524,0.2831796407699585,-0.025849124416708946
